Time,NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-05-17 11:00:00,0.538,1.553,2.091,38.388,9.697,4.821,4.876,1002,14.221,54.704
2020-05-17 12:00:00,0.713,1.869,2.596,38.397,8.894,3.835,5.06,1001.25,13.884,57.307
2020-05-17 13:00:00,1.641,2.202,4.095,39.936,9.104,4.621,4.486,1001,14.46,53.581
2020-05-17 14:00:00,0.441,1.955,2.396,43.173,8.555,4.129,4.427,1000.4,15.433,50.395
2020-05-17 15:00:00,1.105,3.984,5.118,40.479,8.335,4.172,4.16,1000,15.04,52.177
2020-05-17 16:00:00,0.822,3.957,4.771,39.306,7.898,3.378,4.52,999.971,14.238,56.195
2020-05-17 17:00:00,0.856,3.961,5.249,39.289,8.024,3.668,4.355,999.576,14.21,55.664
2020-05-17 18:00:00,0.451,3.286,3.393,39.632,8.287,4.017,4.273,999.558,13.556,58.332
2020-05-17 19:00:00,0.188,2.582,2.77,39.26,8.087,3.492,4.595,999.148,13.033,63.243
2020-05-17 20:00:00,0.206,5.631,5.837,36.096,8.526,4.011,4.515,999.295,13.159,63.872
2020-05-17 21:00:00,0.755,11.2,11.956,30.214,11.575,5.61,5.966,999.293,13.65,63.411
2020-05-17 22:00:00,0.923,10.109,11.032,31.936,10.088,4.215,5.873,999.514,14.489,60.085
2020-05-17 23:00:00,0.457,6.22,6.647,32.811,9.23,3.581,5.649,999.542,13.651,67.667
2020-05-18 00:00:00,6.638,22.411,29.317,18.359,12.233,5.83,6.409,999.54,11.246,76.671
2020-05-18 01:00:00,0.943,7.553,10.038,39.46,7.598,2.915,4.682,999.49,11.035,83.786
2020-05-18 02:00:00,2.344,7.312,10.91,37.781,6.508,2.485,4.023,999.257,10.706,86.954
2020-05-18 03:00:00,1.956,8.359,10.326,39.192,5.713,1.987,3.726,999.045,10.581,86.181
2020-05-18 04:00:00,1.152,6.325,7.611,39.921,5.126,1.535,3.591,998.573,10.614,85.783
2020-05-18 05:00:00,2.749,7.757,10.913,38.183,6.394,2.224,4.17,998.652,10.73,83.648
2020-05-18 06:00:00,0.626,4.032,4.651,40.558,6.517,2.431,4.085,998.754,10.679,82.989
2020-05-18 07:00:00,0.748,4.01,4.214,40.377,7.602,3.092,4.51,998.844,11.07,80.138
2020-05-18 08:00:00,0.449,3.137,3.586,41.001,6.67,2.482,4.186,998.79,11.835,77.728
2020-05-18 09:00:00,0.307,2.491,2.798,41.247,6.115,2.036,4.078,998.591,12.092,83.301
2020-05-18 10:00:00,0.734,3.667,4.047,37.22,7.199,2.719,4.48,998.645,12.289,87.269
2020-05-18 11:00:00,0.505,3.134,3.639,36.071,7.466,2.686,4.781,998.833,12.55,87.538
2020-05-18 12:00:00,0.466,2.306,2.771,37.628,7.839,2.986,4.853,998.975,13.037,83.649
2020-05-18 13:00:00,1.016,4.056,4.908,35.54,9.14,3.683,5.456,998.95,13.367,82.019
2020-05-18 14:00:00,0.731,3.479,4.21,34.268,9.188,3.39,5.798,998.769,12.931,82.656
2020-05-18 15:00:00,1.496,3.959,5.917,35.952,8.36,3.483,4.878,998.786,13.182,81.605
2020-05-18 16:00:00,2.129,5.128,7.245,36.182,8.092,3.283,4.809,998.613,13.561,80.252
2020-05-18 17:00:00,1.814,4.203,5.892,38.624,7.985,3.378,4.606,998.517,13.295,80.793
2020-05-18 18:00:00,1.507,6.68,8.244,35.073,8.538,3.86,4.677,998.513,12.991,80.165
2020-05-18 19:00:00,0.225,5.8,6.025,36.794,8.541,3.971,4.57,998.658,12.978,77.56
2020-05-18 20:00:00,0.194,4.031,4.225,38.581,7.757,3.359,4.4,998.842,13.165,77.268
2020-05-18 21:00:00,0.77,12.359,13.011,27.915,9.928,4.664,5.265,999.237,13.593,78.011
2020-05-18 22:00:00,2.594,17.698,21.007,19.926,12.995,5.394,7.603,999.587,13.219,79.271
2020-05-18 23:00:00,2.436,12.548,15.662,28.26,9.682,4.123,5.557,999.496,13.785,61.344
2020-05-19 00:00:00,3.837,11.099,15.853,34.295,13.204,5.844,7.357,999.541,14.494,44.697
2020-05-19 01:00:00,0.65,8.018,8.498,37.632,9.473,5.234,4.237,999.447,14.737,34.342
2020-05-19 02:00:00,1.728,7.517,9.248,38.586,9.475,5.779,3.703,999.385,14.497,29.947
2020-05-19 03:00:00,1.044,5.297,6.395,41.014,6.825,3.589,3.233,999.54,14.002,27.81
2020-05-19 04:00:00,3.418,9.585,14.304,38.08,7.157,3.846,3.309,999.707,13.594,28.065
2020-05-19 05:00:00,4.339,12.004,15.647,34.599,8.809,5.331,3.476,999.988,13.067,32.321
2020-05-19 06:00:00,4.034,12.013,15.838,33.089,9.596,5.937,3.662,1000.52,12.687,36.534
2020-05-19 07:00:00,5.746,12.984,18.459,29.5,10.044,6.269,3.775,1001.1,12.403,38.955
2020-05-19 08:00:00,2.36,10.245,12.429,30.967,11.972,8.231,3.739,1001.98,12.119,39.442
2020-05-19 09:00:00,1.921,7.58,9.507,33.211,10.541,6.657,3.883,1002,12.817,38.723
2020-05-19 10:00:00,2.397,5.668,8.09,36.494,12.322,8.4,3.923,1002.05,14.264,37.255
2020-05-19 11:00:00,3.11,6.627,9.399,38.443,12.856,8.681,4.177,1002.97,15.162,36.414
2020-05-19 12:00:00,2.679,6.334,9.194,40.717,12.092,8.042,4.05,1003,14.704,36.369
2020-05-19 13:00:00,0.945,3.643,4.588,43.35,10.577,6.643,3.933,1002.73,14.797,38.277
2020-05-19 14:00:00,1.011,4.174,5.155,42.991,10.922,6.604,4.319,1002.29,14.217,43.114
2020-05-19 15:00:00,1.736,5.486,7.097,42.975,12.798,8.18,4.621,1002,15.106,41.968
2020-05-19 16:00:00,1.566,4.71,6.08,44.715,12.924,8.271,4.657,1002,16.29,39.771
2020-05-19 17:00:00,1.331,4.366,5.697,45.987,10.808,6.186,4.621,1002,16.975,38.213
2020-05-19 18:00:00,1.741,8.021,9.784,41.291,12.304,7.522,4.781,1002,16.577,38.987
2020-05-19 19:00:00,1.864,10.69,12.711,37.641,13.504,8.56,4.945,1002,16.852,38.208
2020-05-19 20:00:00,0.445,6.412,6.857,40.226,12.273,7.254,5.016,1002.13,16.659,39.749
2020-05-19 21:00:00,0.739,9.139,9.803,36.626,12.201,6.885,5.318,1003,15.925,42.297
2020-05-19 22:00:00,0.653,9.762,10.426,34.669,12.392,7.086,5.307,1003,15.563,43.151
2020-05-19 23:00:00,1.571,12.444,13.998,33.528,12.58,7.382,5.2,1003,15.354,43.255
2020-05-20 00:00:00,1.914,12.977,15.711,33.182,12.789,7.725,5.067,1003,14.759,44.824
2020-05-20 01:00:00,1.783,13.172,15.871,33.918,13.901,8.817,5.085,1003,14.491,44.608
2020-05-20 02:00:00,0.456,7.575,8.083,37.899,13.61,8.603,5.004,1003,13.909,45.677
2020-05-20 03:00:00,0.765,6.677,7.379,37.887,13.315,8.337,4.975,1003.32,11.763,52.832
2020-05-20 04:00:00,1.172,15.306,16.92,28.322,12.06,6.836,5.223,1004,10.275,58.739
2020-05-20 05:00:00,1.313,14.452,16.219,27.567,15.434,9.877,5.56,1004.81,9.259,63.041
2020-05-20 06:00:00,4.307,16.733,20.252,26.212,18.998,13.008,6.001,1005.56,10.41,59.397
2020-05-20 07:00:00,13.094,22.505,34.639,25.22,16.864,10.926,5.938,1006.3,12.539,51.901
2020-05-20 08:00:00,6.089,12.064,18.299,33.997,14.232,8.52,5.714,1007,14.002,46.267
2020-05-20 09:00:00,2.827,6.721,9.434,39.451,13.933,8.521,5.412,1007,15.203,40.322
2020-05-20 10:00:00,1.721,4.374,5.998,42.67,12.703,7.722,4.979,1007,15.446,37.595
2020-05-20 11:00:00,2.294,5.051,7.689,43.429,15.673,10.331,5.329,1007,15.493,38.544
2020-05-20 12:00:00,0.879,2.788,3.668,46.654,14.432,9.508,4.917,1007,15.801,39.116
2020-05-20 13:00:00,1.454,4.043,5.497,47.318,11.936,7.262,4.668,1007,16.494,35.586
2020-05-20 14:00:00,2.15,5.2,6.672,46.008,12.274,7.928,4.346,1006.69,16.95,33.287
2020-05-20 15:00:00,2.137,3.964,6.551,46.094,14.957,10.596,4.367,1006,17.121,33.046
2020-05-20 16:00:00,2.504,4.763,6.165,46.174,11.297,7.253,4.048,1005.22,17.855,31.818
2020-05-20 17:00:00,0.387,1.601,1.957,49.266,12.054,8.131,3.92,1004.85,18.19,30.972
2020-05-20 18:00:00,0.284,1.433,1.717,50.169,10.811,7.046,3.762,1004,18.252,30.359
2020-05-20 19:00:00,3.648,5.307,8.72,46.87,11.179,7.279,3.905,1004,17.938,31.47
2020-05-20 20:00:00,0.31,4.908,5.698,45.399,11.721,7.66,4.064,1004,16.508,34.215
2020-05-20 21:00:00,0.229,9.273,9.912,39.494,14.771,10.074,4.695,1004,15.61,36.001
2020-05-20 22:00:00,0.353,11.126,11.322,36.548,16.156,10.982,5.17,1004,15.085,37.988
2020-05-20 23:00:00,0.918,18.901,20.608,29.917,16.766,11.246,5.527,1004,14.186,40.715
2020-05-21 00:00:00,2.563,19.782,22.445,29.205,12.003,7.48,4.528,1004,11.868,45.926
2020-05-21 01:00:00,0.092,11.737,11.768,34.102,9.153,4.975,4.178,1004,11.334,46.715
2020-05-21 02:00:00,0.878,15.32,16.414,29.124,13.906,8.861,5.044,1004,9.692,52.752
2020-05-21 03:00:00,1.972,29.734,31.609,16.954,15.697,10.057,5.642,1004,8.954,56.525
2020-05-21 04:00:00,3.648,26.83,30.026,12.994,17.26,11.297,5.963,1004,7.947,60.281
2020-05-21 05:00:00,16.151,44.543,61.316,0.361,20.392,13.517,6.874,1004,7.48,60.586
2020-05-21 06:00:00,26.318,39.379,65.197,5.721,19.159,11.896,7.262,1004.22,9.24,56.542
2020-05-21 07:00:00,4.199,13.641,16.975,28.612,17.842,11.455,6.387,1005,11.202,51.578
2020-05-21 08:00:00,3.969,11.057,15.026,33.9,19.03,13.255,5.773,1005,13.416,43.164
2020-05-21 09:00:00,2.171,7.159,9.33,45.615,13.533,9.079,4.46,1005,15.183,30.758
2020-05-21 10:00:00,1.352,4.834,6.188,50.844,11.275,7.424,3.851,1005,15.454,27.801
2020-05-21 11:00:00,0.808,3.138,3.945,53.626,11.535,7.743,3.797,1004.87,15.681,27.89
2020-05-21 12:00:00,1.087,3.959,5.046,53.84,10.319,6.489,3.83,1004,15.726,28.321
2020-05-21 13:00:00,1.256,4.752,6.007,55.096,11.057,7.223,3.837,1003.68,16.786,24.229
2020-05-21 14:00:00,1.054,3.998,4.945,56.014,9.515,5.957,3.55,1003,17.426,23.652
2020-05-21 15:00:00,0.953,4.015,4.968,55.523,9.582,6.25,3.331,1002.45,18.013,21.091
2020-05-21 16:00:00,1.334,5.339,6.673,52.951,10.793,7.398,3.391,1001.25,19.201,19.26
2020-05-21 17:00:00,0.988,4.897,5.884,51.897,9.96,6.85,3.109,1000.75,19.698,18.201
2020-05-21 18:00:00,0.832,4.981,5.806,50.247,7.922,5.012,2.913,1000,19.736,18.943
2020-05-21 19:00:00,1.589,14.197,15.782,44.425,14.226,9.973,4.251,1000,17.534,22.711
2020-05-21 20:00:00,0.784,18.198,19.249,41.59,9.196,5.427,3.771,999.999,14.829,20.175
2020-05-21 21:00:00,0.858,33.123,34.396,29.559,13.092,9.051,4.043,999.997,13.414,18.697
2020-05-21 22:00:00,0.604,27.563,27.686,28.043,15.883,10.553,5.326,1000,12.657,22.06
2020-05-21 23:00:00,3.278,35.701,39.893,15.486,14.23,8.485,5.743,1000,12.023,27.162
2020-05-22 00:00:00,4.415,45.741,49.718,5.126,19.804,13.466,6.341,1000,11.499,31.386
2020-05-22 01:00:00,1.212,37.304,38.293,7.364,33.983,25.507,8.475,999.961,11.275,34.883
2020-05-22 02:00:00,1.521,35.024,36.943,5.418,41.675,32.77,8.896,999.708,10.822,38.963
2020-05-22 03:00:00,0.971,28.498,29.421,9.011,21.222,13.654,7.579,999.437,10.321,40.707
2020-05-22 04:00:00,4.016,25.178,29.253,9.057,19.806,12.436,7.374,999.118,9.858,43.77
2020-05-22 05:00:00,2.633,24.925,27.967,9.506,20.419,12.026,8.397,998.97,9.676,43.741
2020-05-22 06:00:00,17.434,31.957,49.953,5.325,38.303,19.039,19.249,998.89,11.369,43.161
2020-05-22 07:00:00,22.297,32.415,53.924,13.54,49.377,37.375,11.988,999.019,15.919,31.669
2020-05-22 08:00:00,4.806,15.92,20.629,37.379,21.534,15.21,6.323,999.054,18.601,31.431
2020-05-22 09:00:00,5.291,13.71,19.009,35.58,29.779,22.065,7.719,999.079,21.063,37.801
2020-05-22 10:00:00,4.939,12.817,17.683,37.383,34.932,26.663,8.282,998.551,23.241,37.124
2020-05-22 11:00:00,5.71,14.702,21.09,41.898,31.39,23.176,8.213,997.931,23.481,30.943
2020-05-22 12:00:00,5.243,15.132,20.375,46.859,31.226,22.89,8.34,997.289,23.578,30.666
2020-05-22 13:00:00,3.032,11.385,14.775,55.025,29.763,21.696,8.072,997.031,23.53,31.444
2020-05-22 14:00:00,1.368,7.176,8.533,62.097,23.651,16.395,7.26,996.582,23.131,32.805
2020-05-22 15:00:00,0.85,5.478,6.328,63.273,22.323,14.262,8.061,996.021,23.248,31.574
2020-05-22 16:00:00,0.777,4.701,5.478,59.675,17.898,11.631,6.265,995.533,23.842,31.912
2020-05-22 17:00:00,0.461,3.831,4.292,58.225,21.287,14.274,7.01,995.219,23.782,33.423
2020-05-22 18:00:00,0.467,6.042,6.508,55.617,21.523,14.015,7.506,994.908,22.212,37.719
2020-05-22 19:00:00,0.445,7.476,7.921,53.291,23.458,15.98,7.483,994.755,21.522,39.08
2020-05-22 20:00:00,1.049,12.007,12.882,47.921,22.371,13.855,8.521,994.747,19.977,42.891
2020-05-22 21:00:00,1.472,19.224,20.713,34.723,25.625,15.62,10.003,994.838,18.769,48.295
2020-05-22 22:00:00,0.339,12.799,13.061,38.18,29.193,18.769,10.429,995.095,17.577,54.352
2020-05-22 23:00:00,1.378,19.46,21.234,26.317,29.196,17.659,11.537,995.097,16.125,61.006
2020-05-23 00:00:00,0.529,19.752,20.112,23.529,31.209,19.998,11.216,995.018,15.534,63.551
2020-05-23 01:00:00,0.116,17.451,17.563,21.193,28.969,17.297,11.675,994.889,14.708,66.99
2020-05-23 02:00:00,0.483,16.478,17.285,17.368,28.178,15.833,12.347,994.83,14.049,70.061
2020-05-23 03:00:00,0.29,18.458,18.748,14.37,30.684,17.973,12.714,994.729,13.394,72.577
2020-05-23 04:00:00,3.188,20.727,23.928,11.95,29.829,16.616,13.215,994.591,13.5,73.29
2020-05-23 05:00:00,1.003,17.862,19.067,12.288,29.42,16.554,12.873,994.794,13.434,74.358
2020-05-23 06:00:00,0.926,12.067,12.971,24.628,22.76,13.273,9.496,995.24,14.24,73.287
2020-05-23 07:00:00,0.899,6.604,7.503,34.438,20.629,12.598,8.032,995.508,18.018,60.489
2020-05-23 08:00:00,1.501,6.847,8.348,37.776,22.473,15.42,7.047,995.775,21.401,50.35
2020-05-23 09:00:00,1.334,6.067,7.4,45.241,25.465,17.374,8.095,996.262,22.74,45.551
2020-05-23 10:00:00,3.02,10.382,13.548,44.97,27.608,16.595,11.013,996.908,22.536,45.347
2020-05-23 11:00:00,1.817,8.199,10.016,53.466,27.723,16.314,11.407,997.579,23.144,41.901
2020-05-23 12:00:00,0.69,4.708,5.398,59.327,24.397,15.178,9.219,997.519,24.742,37.435
2020-05-23 13:00:00,0.981,5.508,6.44,59.107,20.337,11.369,8.967,997.392,24.553,38.631
2020-05-23 14:00:00,0.569,3.556,4.125,55.333,16.874,9.121,7.754,997.143,24.55,45.385
2020-05-23 15:00:00,0.603,3.983,4.586,55.305,19.209,9.397,9.814,996.846,24.283,47.125
2020-05-23 16:00:00,0.546,3.129,3.675,50.198,13.968,7.443,6.525,996.336,24.545,47.496
2020-05-23 17:00:00,0.584,3.076,3.66,46.305,12.958,7.519,5.432,996.421,23.91,50.192
2020-05-23 18:00:00,0.353,1.976,2.329,45.448,15.082,9.76,5.327,996.376,23.205,52.014
2020-05-23 19:00:00,0.245,2.532,2.776,45.515,14.181,8.905,5.277,996.16,22.472,51.351
2020-05-23 20:00:00,0.256,4.277,4.533,41.289,14.396,8.491,5.903,996.363,21.504,57.948
2020-05-23 21:00:00,0.34,13.843,13.966,28.742,39.593,29.325,10.303,996.676,20.047,64.484
2020-05-23 22:00:00,0.713,15.952,17.679,23.687,49.058,34.493,14.55,997.065,19.122,68.874
2020-05-23 23:00:00,4.048,27.487,31.181,11.474,50.551,29.466,20.965,997.204,18.053,73.837
2020-05-24 00:00:00,4.132,22.709,27.586,15.273,28.083,12.099,15.986,997.124,17.674,74.269
2020-05-24 01:00:00,2.296,23.937,26.121,20.477,29.387,15.8,13.583,997.185,17.73,68.05
2020-05-24 02:00:00,0.324,9.963,10.188,41.339,19.751,12.372,7.38,997.236,18.078,57.418
2020-05-24 03:00:00,1.041,12.183,13.621,42.232,19.225,12.697,6.525,997.293,18.027,54.61
2020-05-24 04:00:00,0.679,12.339,13.029,38.896,18.377,11.669,6.707,997.158,16.328,61.138
2020-05-24 05:00:00,1.556,9.834,11.053,40.316,18.901,12.168,6.73,997.285,14.853,58.55
2020-05-24 06:00:00,0.665,8.408,8.977,37.808,20.194,13.813,6.379,997.722,14.771,54.85
2020-05-24 07:00:00,2.003,12.1,14.027,33.604,20.726,14.084,6.639,998.112,15.695,53.228
2020-05-24 08:00:00,8.964,9.557,17.734,36.232,18.083,10.542,7.544,998.065,16.563,58.251
2020-05-24 09:00:00,2.067,4.713,6.587,36.899,17.862,9.277,8.584,998.154,18.726,60.488
2020-05-24 10:00:00,1.801,4.82,6.83,35.466,15.069,6.853,8.217,997.761,21.196,64.482
2020-05-24 11:00:00,0.694,2.033,2.714,33.142,11.175,5.458,5.716,997.47,22.825,63.38
2020-05-24 12:00:00,0.352,1.597,1.949,38.05,12.792,7.174,5.618,997.082,24.069,58.627
2020-05-24 13:00:00,3.653,6.418,9.262,35.777,15.339,8.121,7.218,996.613,22.959,60.493
2020-05-24 14:00:00,1.426,3.938,5.233,37.432,14.718,7.388,7.328,996.399,22.175,63.401
2020-05-24 15:00:00,1.539,3.971,5.51,36.893,14.868,8.363,6.506,995.928,22.473,62.265
2020-05-24 16:00:00,2.514,5.003,7.102,37.865,16.33,10.079,6.239,995.128,21.805,62.057
2020-05-24 17:00:00,0.876,3.194,4.07,41.587,12.808,7.031,5.772,994.516,21.214,61.629
2020-05-24 18:00:00,1.397,6.084,7.481,40.731,11.042,5.434,5.609,993.782,20.598,62.039
2020-05-24 19:00:00,0.588,6.594,7.081,40.477,12.084,6.98,5.103,993.447,19.838,63.229
2020-05-24 20:00:00,1.072,13.671,14.462,33.743,11.738,6.682,5.056,992.999,18.298,67.796
2020-05-24 21:00:00,0.833,14.476,15.584,31.601,16.637,10.75,5.889,993.087,16.907,71.61
2020-05-24 22:00:00,0.751,21.643,21.909,22.298,16.69,9.865,6.822,993.083,16.967,71.164
2020-05-24 23:00:00,0.328,19.991,20.318,21.195,16.228,8.592,7.629,993.005,17.668,69.943
2020-05-25 00:00:00,0.224,8.595,8.819,25.118,19.967,11.62,8.366,992.933,17.652,80.574
2020-05-25 01:00:00,0.284,15.893,16.336,18.53,17.833,8.513,9.325,993.187,17.411,89.708
2020-05-25 02:00:00,3.42,16.289,20.751,19.127,17.623,7.248,10.377,993.456,17.535,93.172
2020-05-25 03:00:00,10.51,30.661,41.174,4.621,17.479,6.773,10.707,993.641,17.473,93.637
2020-05-25 04:00:00,0.227,9.832,10.059,20.448,16.298,6.435,9.863,993.712,17.603,92.808
2020-05-25 05:00:00,0.329,5.826,6.155,26.814,15.757,6.106,9.651,994.31,18.87,86.92
2020-05-25 06:00:00,1.158,8.306,10.091,22.172,15.946,6.366,9.581,994.704,19.262,85.852
2020-05-25 07:00:00,2.433,8.672,10.955,21.281,17.794,7.812,9.982,995.055,20.625,80.816
2020-05-25 08:00:00,4.059,10.92,14.978,23.071,22.742,12.295,10.456,995.462,23.666,68.931
2020-05-25 09:00:00,5.979,9.844,15.981,30.593,32.032,18.796,13.239,995.946,25.366,59.273
2020-05-25 10:00:00,1.699,5.368,7.052,41.569,22.773,14.12,8.655,996.163,26.797,54.071
2020-05-25 11:00:00,0.56,2.995,3.555,50.686,17.457,10.575,6.88,996.57,28.939,46.487
2020-05-25 12:00:00,0.37,2.632,3.001,55.978,19.373,12.21,7.165,996.54,30.623,42.43
2020-05-25 13:00:00,0.608,6.12,6.728,56.48,26.106,14.943,11.165,996.352,28.945,50.733
2020-05-25 14:00:00,0.628,5.735,6.352,63.821,29.967,18.539,11.424,996.175,28.888,49.851
2020-05-25 15:00:00,0.288,3.713,4.001,65.81,25.067,14.53,10.532,996.076,29.796,46.844
2020-05-25 16:00:00,0.46,3.558,4.018,56.305,23.495,13.512,9.979,995.801,29.557,48.262
2020-05-25 17:00:00,0.516,4.422,5.029,55.928,25.489,15.403,10.084,995.534,29.181,49.386
2020-05-25 18:00:00,0.761,6.198,6.755,51.737,25.219,15.923,9.302,995.55,28.097,50.791
2020-05-25 19:00:00,0.588,9.79,10.295,44.134,20.557,10.978,9.576,995.499,26.435,52.625
2020-05-25 20:00:00,0.658,16.172,16.924,34.765,25.468,14.264,11.204,995.777,22.855,64.71
2020-05-25 21:00:00,0.258,20.13,20.454,32.867,26.769,14.564,12.221,996.229,20.983,71.736
2020-05-25 22:00:00,0.203,13.742,13.93,36.757,25.282,12.285,12.992,996.754,19.939,75.933
2020-05-25 23:00:00,0.15,13.02,13.367,38.314,21.118,8.87,12.247,997.05,19.003,76.917
2020-05-26 00:00:00,0.221,16.541,16.774,31.718,24.2,10.577,13.623,997.284,18.408,80.321
2020-05-26 01:00:00,0.151,13.045,13.191,34.463,25.014,9.955,15.058,997.394,18.035,83.117
2020-05-26 02:00:00,0.229,17.989,18.219,23.384,27.302,11.366,15.931,997.229,17.628,84.853
2020-05-26 03:00:00,0.167,9.473,9.64,35.004,27.939,12.403,15.535,997.181,17.397,85.784
2020-05-26 04:00:00,1.052,16.342,18.091,22.714,28.455,12.341,16.112,997.341,17.608,85.232
2020-05-26 05:00:00,6.48,30.776,36.18,10.367,29.356,10.913,18.445,997.774,17.387,86.327
2020-05-26 06:00:00,6.477,26.641,34.002,9.451,31.028,11.798,19.227,998.424,17.822,84.879
2020-05-26 07:00:00,5.146,18.148,23.767,23.773,28.487,11.696,16.789,998.783,19.983,75.866
2020-05-26 08:00:00,2.769,10.569,13.339,34.101,27.572,12.683,14.89,999.059,22.553,66.91
2020-05-26 09:00:00,5.207,15.704,20.789,31.193,28.015,14.878,13.139,998.983,25.236,59.008
2020-05-26 10:00:00,2.05,9.337,11.386,45.539,35.751,22.531,13.209,998.823,26.982,53.779
2020-05-26 11:00:00,1.51,7.344,8.672,56.419,31.035,19.491,11.546,998.864,28.361,49.074
2020-05-26 12:00:00,0.705,4.851,5.557,58.707,24.268,13.91,10.356,998.644,29.112,47.169
2020-05-26 13:00:00,0.496,3.788,4.284,60.13,23.849,13.389,10.456,998.45,30.082,45.22
2020-05-26 14:00:00,0.585,3.53,4.119,60.24,23.971,13.522,10.452,997.986,30.376,43.816
2020-05-26 15:00:00,0.641,3.432,4.073,58.93,25.565,16.324,9.233,997.483,31.02,39.573
2020-05-26 16:00:00,0.757,4.02,4.602,58.354,23.761,14.538,9.216,996.991,31.384,38.827
2020-05-26 17:00:00,0.623,3.638,4.243,57.691,23.146,13.828,9.318,996.413,31.248,38.527
2020-05-26 18:00:00,3.209,17.816,22.185,49.095,23.299,13.444,9.853,996.384,29.699,43.984
2020-05-26 19:00:00,2.67,21.273,23.283,45.47,24.45,13.118,11.333,996.625,24.834,58.98
2020-05-26 20:00:00,3.165,20.469,23.506,48.824,32.445,10.218,22.225,996.862,23.212,63.737
2020-05-26 21:00:00,1.827,22.641,24.04,37.684,20.585,9.323,11.262,997.246,22.071,69.106
2020-05-26 22:00:00,0.114,9.905,10.009,43.307,21.465,10.502,10.964,997.774,21.039,72.853
2020-05-26 23:00:00,0.124,7.812,7.936,40.997,21.304,9.654,11.649,997.875,20.45,75.535
2020-05-27 00:00:00,0.133,9.023,9.157,39.852,23.037,11.58,11.454,997.889,20.024,78.092
2020-05-27 01:00:00,0.066,18.453,18.519,29.535,29.816,17.455,12.361,997.705,19.986,79.46
2020-05-27 02:00:00,0.19,24.39,24.58,19.258,24.65,11.748,12.902,997.714,19.923,80.206
2020-05-27 03:00:00,1.18,21.277,23.249,19.367,24.295,10.988,13.308,997.58,19.235,82.196
2020-05-27 04:00:00,2.998,17.98,21.59,15.529,30.404,15.831,14.576,997.517,19.012,83.412
2020-05-27 05:00:00,2.995,19.729,22.661,6.987,34.034,18.364,15.667,997.548,18.728,84.897
2020-05-27 06:00:00,3.586,18.486,22.781,8.107,30.15,14.355,15.793,998.011,19.955,80.381
2020-05-27 07:00:00,9.043,25,34.908,15.784,31.345,17.203,14.136,998.253,23.452,66.877
2020-05-27 08:00:00,3.691,14.059,17.598,33.478,27.337,16.87,10.467,998.289,25.524,51.209
2020-05-27 09:00:00,3.902,13.372,16.929,39.821,30.54,20.896,9.648,998.102,26.544,43.919
2020-05-27 10:00:00,2.575,10.448,13.163,44.012,32.115,22.063,10.055,997.987,26.982,45.814
2020-05-27 11:00:00,1.219,7.071,8.195,50.198,36.978,26.828,10.151,997.949,26.892,46.989
2020-05-27 12:00:00,0.996,5.784,6.78,52.121,24.218,15.547,8.665,997.835,27.466,44.748
2020-05-27 13:00:00,0.995,5.665,6.882,53.348,24.042,15.628,8.415,997.756,27.066,46.83
2020-05-27 14:00:00,1.044,5.635,6.569,54.97,25.951,17.349,8.611,997.417,27.356,46.192
2020-05-27 15:00:00,0.51,3.244,3.754,53.953,19.92,12.059,7.859,996.929,28.023,43.534
2020-05-27 16:00:00,1.085,5.316,6.338,48.459,19.472,12.155,7.314,996.562,27.274,43.58
2020-05-27 17:00:00,1.31,5.634,7.088,48.361,17.817,11.769,6.042,996.008,28.171,37.963
2020-05-27 18:00:00,0.524,4.8,5.337,49.886,18.838,12.851,5.987,995.494,28.004,38.233
2020-05-27 19:00:00,0.836,9.483,10.263,54.397,21.38,12.18,9.203,995.589,25.109,51.291
2020-05-27 20:00:00,0.425,18.724,19.115,49.864,21.904,12.021,9.887,995.762,22.258,61.147
2020-05-27 21:00:00,0.518,25.958,26.446,42.232,22.297,11.331,10.961,996.061,20.97,66.161
2020-05-27 22:00:00,0.109,23.143,23.269,40.771,19.632,9.235,10.4,996.234,20.444,66.915
2020-05-27 23:00:00,0.644,30.029,31.193,34.101,22.231,11.026,11.205,996.125,20.096,68.624
2020-05-28 00:00:00,0.316,26.011,25.937,33.572,21.331,10.917,10.415,995.988,19.682,70.177
2020-05-28 01:00:00,0.102,11.847,11.955,35.12,18.572,10.56,8.012,996.039,20.531,66.651
2020-05-28 02:00:00,0.211,12.318,12.536,26.073,13.508,8.138,5.373,995.728,21.191,64.625
2020-05-28 03:00:00,0.227,8.538,8.764,26.958,12.653,7.576,5.075,995.586,20.806,66.533
2020-05-28 04:00:00,0.169,10.835,11.007,22.174,15.172,9.742,5.43,995.454,19.99,70.254
2020-05-28 05:00:00,5.609,20.368,26.493,13.074,18.387,12.098,6.286,995.54,19.426,73.415
2020-05-28 06:00:00,3.901,22.465,26.345,10.438,20.672,12.795,7.876,995.419,19.195,75.427
2020-05-28 07:00:00,4.32,17.904,21.707,14.606,16.373,8.481,7.892,995.187,18.782,77.104
