Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-07-24 22:00:00,25.206000000000003,48.690333333333335,10.45666666666667,13.403333333333336,14.143333333333338,43.556166666666655,1.4271077000000003,83.04916666666668,1.4175769500000004,100017.87833333333,3.638,18.109,21.123,16.313,14.163,6.343,7.822,998.941,22.105,56.952
2020-07-24 23:00:00,24.2085,52.07683333333333,7.590000000000001,10.438333333333333,10.956666666666669,40.29466666666667,1.4270951166666668,83.9691666666667,1.4174942499999998,100018.07333333335,1.375,19.133,20.531999999999996,12.177,13.402000000000001,5.581,7.82,998.873,21.389,60.693000000000005
2020-07-25 00:00:00,23.69183333333332,52.923666666666676,6.186666666666668,8.599999999999996,9.131666666666666,40.971333333333334,1.4270373000000005,86.22566666666667,1.4174375666666663,100045.33500000004,1.03,21.585,22.615,9.283999999999999,14.321,7.124,7.193,999.1,20.675,63.31100000000001
2020-07-25 01:00:00,23.31600000000001,55.81233333333333,7.313333333333333,10.191666666666665,10.721666666666668,40.67999999999999,1.427012233333333,88.25450000000001,1.4173934833333337,100028.13166666667,0.451,20.891,21.343000000000004,9.225,18.004,10.252,7.751,998.9,20.090999999999998,69.053
2020-07-25 02:00:00,22.767666666666667,58.08966666666666,7.875,10.800000000000004,11.28,40.08333333333336,1.4269796999999995,88.65216666666672,1.4173495666666662,99977.95999999999,0.431,15.311,15.742,10.304,14.554,6.6770000000000005,7.879,998.4,19.189,73.955
2020-07-25 03:00:00,22.207833333333326,60.65166666666668,7.6266666666666705,10.411666666666665,10.845000000000002,40.0115,1.4269404499999996,94.60100000000001,1.4172679000000001,99988.44999999997,0.363,9.408999999999999,9.773,13.833,14.589,7.072,7.516,998.4680000000001,18.607,78.188
2020-07-25 04:00:00,21.870833333333334,62.480666666666664,7.406666666666666,10.321666666666669,10.808333333333334,40.05966666666667,1.426916333333334,98.43883333333335,1.4172184166666668,99996.14499999999,0.386,5.973,6.359,15.789000000000001,12.72,5.572,7.146,998.47,18.254,80.78
2020-07-25 05:00:00,21.468000000000004,64.99816666666669,7.398333333333332,10.63,11.04666666666667,39.98483333333333,1.4268903333333336,102.62700000000001,1.4171624833333338,100001.59,0.66,5.664,6.3229999999999995,14.009,12.024000000000001,4.919,7.103,998.4730000000001,17.805999999999997,84.712
2020-07-25 06:00:00,21.527,66.01133333333331,7.621666666666666,11.111666666666668,11.569999999999997,39.62899999999999,1.42690205,107.45216666666667,1.4171288666666668,100034.92999999998,0.948,7.0729999999999995,8.021,12.295,11.964,4.794,7.167999999999999,998.817,18.000999999999998,84.616
2020-07-25 07:00:00,25.067000000000007,57.81266666666667,8.813333333333336,12.185,12.663333333333334,38.571999999999996,1.4272046,103.40216666666667,1.4174089166666664,100056.67833333333,1.225,4.697,5.922999999999999,17.039,12.503,5.303,7.2,999.248,21.004,73.812
2020-07-25 08:00:00,31.126833333333334,43.065500000000014,8.576666666666664,11.784999999999998,12.321666666666665,41.73299999999999,1.4276938166666662,86.43783333333332,1.4180879833333329,100049.7216666667,2.036,5.551,7.587000000000001,22.329,20.048,11.687999999999999,8.351,999.45,24.781,59.111000000000004
2020-07-25 09:00:00,35.340833333333336,34.843333333333334,6.905,9.439999999999998,9.848333333333334,60.43400000000003,1.4277085333333333,86.8245,1.4185510666666665,100042.21666666666,1.64,6.922999999999999,8.562999999999999,39.522,16.508,8.626,7.872999999999999,999.5419999999999,26.784000000000002,50.098
